file;contig;length;GC
/home/macha/Louisa/datasets/viruses/39163648.fa;gi|39163648|ref|NC_005287.1| Johnsongrass chlorotic stripe mosaic virus, complete genome;4421;52.6351504185
/home/macha/Louisa/datasets/viruses/391738072.fa;gi|391738072|ref|NC_018071.1| Bean necrotic mosaic virus segment S, complete sequence;2584;36.2616099071
/home/macha/Louisa/datasets/viruses/392283730.fa;gi|392283730|ref|NC_018075.1| Phocoena phocoena papillomavirus 2, complete genome;7635;44.0340537001
/home/macha/Louisa/datasets/viruses/392283737.fa;gi|392283737|ref|NC_018076.1| Phocoena phocoena papillomavirus 4, complete genome;7348;43.8622754491
/home/macha/Louisa/datasets/viruses/392283758.fa;gi|392283758|ref|NC_018074.1| Phocoena phocoena papillomavirus 1, complete genome;7596;47.7488151659
/home/macha/Louisa/datasets/viruses/392937616.fa;gi|392937616|gb|JX112656.1| UNVERIFIED: Human herpesvirus 2 strain 186, partial genome;150612;65.5153639816
/home/macha/Louisa/datasets/viruses/392972651.fa;gi|392972651|ref|NC_018082.1| Cotton leaf curl Multan alphasatellite, complete genome;1376;40.8430232558
/home/macha/Louisa/datasets/viruses/392972653.fa;gi|392972653|ref|NC_018083.1| Clostridium phage phiCPV4, complete genome;17972;34.4869797463
/home/macha/Louisa/datasets/viruses/392972682.fa;gi|392972682|ref|NC_018084.1| Clostridium phage phiZP2, complete genome;18078;34.4783715013
/home/macha/Louisa/datasets/viruses/392972710.fa;gi|392972710|ref|NC_018085.1| Bacillus phage BtCS33, complete genome;41992;35.2233758811
/home/macha/Louisa/datasets/viruses/392972768.fa;gi|392972768|ref|NC_018086.1| Enterococcus phage BC-611, complete genome;53996;40.4492925402
/home/macha/Louisa/datasets/viruses/392972826.fa;gi|392972826|ref|NC_018087.1| Acinetobacter phage ZZ1, complete genome;166682;34.4080344608
/home/macha/Louisa/datasets/viruses/393186607.fa;gi|393186607|ref|NC_018090.1| French bean leaf curl virus-Kanpur isolate FbLCV-Kanpur segment DNA-A, complete sequence;2741;45.7132433418
/home/macha/Louisa/datasets/viruses/393186615.fa;gi|393186615|ref|NC_018091.1| French bean leaf curl betasatellite-Kanpur, complete genome;1379;43.0021754895
/home/macha/Louisa/datasets/viruses/393248211.fa;gi|393248211|ref|NC_018093.1| Sweet potato virus G isolate Jesus Maria, complete genome;10798;41.6002963512
/home/macha/Louisa/datasets/viruses/393707849.fa;gi|393707849|ref|NC_017714.1| Kotonkan virus, complete genome;15867;34.3354131216
/home/macha/Louisa/datasets/viruses/393707861.fa;gi|393707861|ref|NC_008721.2| Streptococcus phage SMP, complete genome;36019;41.5808323385
/home/macha/Louisa/datasets/viruses/393707863.fa;gi|393707863|ref|NC_015785.1| Microvirus CA82, complete genome;5514;39.7170837867
/home/macha/Louisa/datasets/viruses/393707874.fa;gi|393707874|ref|NC_015936.1| Mouse kobuvirus M-5/USA/2010, complete genome;8198;57.0992925104
/home/macha/Louisa/datasets/viruses/393707876.fa;gi|393707876|ref|NC_017685.1| Obodhiang virus, complete genome;14717;33.4714955494
/home/macha/Louisa/datasets/viruses/394743611.fa;gi|394743611|ref|NC_018104.1| Lettuce necrotic stunt virus, complete genome;4772;48.1349538977
/home/macha/Louisa/datasets/viruses/394743638.fa;gi|394743638|ref|NC_018105.1| Gooseberry vein banding virus, complete genome;7659;50.1370936154
/home/macha/Louisa/datasets/viruses/394922808.fa;gi|394922808|ref|NC_017086.1| Chaoyang virus, complete genome;10733;48.4207584086
/home/macha/Louisa/datasets/viruses/394922814.fa;gi|394922814|ref|NC_017087.1| Halorubrum pleomorphic virus 2, complete genome;10656;63.7012012012
/home/macha/Louisa/datasets/viruses/394922833.fa;gi|394922833|ref|NC_017088.1| Halorubrum pleomorphic virus 3, complete genome;8770;58.3352337514
/home/macha/Louisa/datasets/viruses/394922850.fa;gi|394922850|ref|NC_017089.1| Halorubrum pleomorphic virus 6, complete genome;8549;62.6739969587
/home/macha/Louisa/datasets/viruses/394922865.fa;gi|394922865|ref|NC_017090.1| Halogeometricum pleomorphic virus 1, complete genome;9694;61.6051165669
/home/macha/Louisa/datasets/viruses/394922884.fa;gi|394922884|ref|NC_017091.1| Gyrovirus GyV3, complete genome;2359;52.7766002543
/home/macha/Louisa/datasets/viruses/394935448.fa;gi|394935448|ref|NC_017083.1| Rabbit coronavirus HKU14, complete genome;31100;37.6430868167
/home/macha/Louisa/datasets/viruses/394935462.fa;gi|394935462|ref|NC_017084.1| Tianjin totivirus, complete genome;7611;49.0605702273
/home/macha/Louisa/datasets/viruses/394935469.fa;gi|394935469|ref|NC_017085.1| Canary polyomavirus, complete genome;5421;49.1053311197
/home/macha/Louisa/datasets/viruses/395652960.fa;gi|395652960|ref|NC_018151.1| Citrus chlorotic dwarf associated virus, complete genome;3640;44.2307692308
/home/macha/Louisa/datasets/viruses/39653674.fa;gi|39653674|ref|NC_005294.1| Streptococcus prophage EJ-1, complete genome;42935;39.6413182718
/home/macha/Louisa/datasets/viruses/396587246.fa;gi|396587246|ref|NC_018175.1| Potato virus H isolate YN, complete genome;8410;48.87039239
/home/macha/Louisa/datasets/viruses/396587253.fa;gi|396587253|ref|NC_018176.1| Arracacha mottle virus, complete genome;9630;40.1557632399
/home/macha/Louisa/datasets/viruses/397776125.fa;gi|397776125|ref|NC_018226.1| Swine pasivirus 1, complete genome;6916;43.0740312319
/home/macha/Louisa/datasets/viruses/398313078.fa;gi|398313078|emb|HE956708.1| Yersinia phage phiR201 complete genome;112795;40.5248459595
/home/macha/Louisa/datasets/viruses/398313225.fa;gi|398313225|emb|HE956709.1| Yersinia phage phiR1-RT complete genome;168809;34.5437743248
/home/macha/Louisa/datasets/viruses/398313488.fa;gi|398313488|emb|HE956710.1| Yersinia phage phi80-18 complete genome;42081;47.6105605855
/home/macha/Louisa/datasets/viruses/399498791.fa;gi|399498791|ref|NC_018275.1| Salmonella phage vB_SemP_Emek, complete genome;39783;47.6510067114
/home/macha/Louisa/datasets/viruses/399498862.fa;gi|399498862|ref|NC_018277.1| Staphylococcus phage SpaA1, complete genome;42784;35.6348167539
/home/macha/Louisa/datasets/viruses/399528315.fa;gi|399528315|ref|NC_018269.1| Marinomonas phage P12026, complete genome;31766;46.6032865328
/home/macha/Louisa/datasets/viruses/399528370.fa;gi|399528370|ref|NC_018270.1| Weissella phage phiYS61, complete genome;33594;43.9185568852
/home/macha/Louisa/datasets/viruses/399528419.fa;gi|399528419|ref|NC_018271.1| Persicivirga phage P12024S, complete genome;35700;35.5350140056
/home/macha/Louisa/datasets/viruses/399528479.fa;gi|399528479|ref|NC_018272.1| Persicivirga phage P12024L, complete genome;35652;35.8745652418
/home/macha/Louisa/datasets/viruses/399528538.fa;gi|399528538|ref|NC_018273.1| Leuconostoc phage Lmd1, complete genome;26201;36.4031907179
/home/macha/Louisa/datasets/viruses/399528579.fa;gi|399528579|ref|NC_018274.1| Pseudomonas phage MP42, complete genome;36847;64.1978994219
/home/macha/Louisa/datasets/viruses/399528633.fa;gi|399528633|ref|NC_018276.1| Croceibacter phage P2559S, complete genome;44988;41.8533831244
/home/macha/Louisa/datasets/viruses/399528702.fa;gi|399528702|ref|NC_018278.1| Burkholderia phage KL1, complete genome;42832;54.6063690699
/home/macha/Louisa/datasets/viruses/399528758.fa;gi|399528758|ref|NC_018279.1| Salmonella phage vB_SosS_Oslo, complete genome;49116;48.7376822217
/home/macha/Louisa/datasets/viruses/399528838.fa;gi|399528838|ref|NC_018280.1| Celeribacter phage P12053L, complete genome;38889;46.100439713
/home/macha/Louisa/datasets/viruses/399528895.fa;gi|399528895|ref|NC_018281.1| Staphylococcus phage vB_SepiS-phiIPLA5, complete genome;43581;34.7261421262
/home/macha/Louisa/datasets/viruses/399528962.fa;gi|399528962|ref|NC_018282.1| Pseudomonas phage MP1412, complete genome;61167;64.2830284304
/home/macha/Louisa/datasets/viruses/399529040.fa;gi|399529040|ref|NC_018283.1| Burkholderia phage AH2, complete genome;58065;61.3140446052
/home/macha/Louisa/datasets/viruses/399529119.fa;gi|399529119|ref|NC_018284.1| Staphylococcus phage vB_SepiS-phiIPLA7, complete genome;42123;34.7553593049
/home/macha/Louisa/datasets/viruses/400354812.fa;gi|400354812|ref|NC_018382.1| Bat hepevirus, complete genome;6796;51.618599176
/home/macha/Louisa/datasets/viruses/400354851.fa;gi|400354851|ref|NC_018399.1| Sibine fusca densovirus, complete genome;5012;37.7693535515
/home/macha/Louisa/datasets/viruses/400354944.fa;gi|400354944|ref|NC_018400.1| Turkey gallivirus, complete genome;8496;48.2815442561
/home/macha/Louisa/datasets/viruses/400354950.fa;gi|400354950|ref|NC_018401.1| Gyrovirus 4, complete genome;2034;49.459193707
/home/macha/Louisa/datasets/viruses/401715646.fa;gi|401715646|ref|NC_018448.1| Sweet potato virus C-6, complete genome;8857;39.9006435588
/home/macha/Louisa/datasets/viruses/401715652.fa;gi|401715652|ref|NC_018449.1| Papaya lethal yellowing virus, complete genome;4145;46.8033775633
/home/macha/Louisa/datasets/viruses/401715657.fa;gi|401715657|ref|NC_018450.1| Papilio polyxenes densovirus, complete genome;5053;37.5222640016
/home/macha/Louisa/datasets/viruses/401715661.fa;gi|401715661|ref|NC_018451.1| Arabis mosaic virus small satellite RNA barley/CHE/1991 RNA3-VI, complete genome;301;52.1594684385
/home/macha/Louisa/datasets/viruses/401723014.fa;gi|401723014|ref|NC_018452.1| Burkholderia phage DC1, complete genome;61847;66.2117806846
/home/macha/Louisa/datasets/viruses/401817560.fa;gi|401817560|ref|NC_018453.1| French bean severe leaf curl virus, complete genome;2771;40.8877661494
/home/macha/Louisa/datasets/viruses/401817563.fa;gi|401817563|ref|NC_018454.1| Cronobacter phage phiES15, complete genome;39974;53.5423024966
/home/macha/Louisa/datasets/viruses/401829579.fa;gi|401829579|ref|NC_018455.1| Chinese yam necrotic mosaic virus, complete genome;8224;42.2422178988
/home/macha/Louisa/datasets/viruses/401829598.fa;gi|401829598|ref|NC_018458.1| Grapevine virus F, complete genome;7551;46.5766123692
/home/macha/Louisa/datasets/viruses/402502112.fa;gi|402502112|ref|NC_018504.1| Apocheima cinerarium nucleopolyhedrovirus, complete genome;123876;33.3535148051
/home/macha/Louisa/datasets/viruses/402502230.fa;gi|402502230|ref|NC_018505.1| Soybean mild mottle pararetrovirus, complete genome;7757;36.5476343947
/home/macha/Louisa/datasets/viruses/402502237.fa;gi|402502237|ref|NC_018506.1| Bluegill picornavirus, complete genome;8050;44.0124223602
/home/macha/Louisa/datasets/viruses/40254027.fa;gi|40254027|ref|NC_005304.1| Beet mosaic virus, complete genome;9591;43.8431863205
/home/macha/Louisa/datasets/viruses/402783682.fa;gi|402783682|ref|NC_018519.1| Blueberry virus A genomic RNA, complete genome;17798;45.5950106754
/home/macha/Louisa/datasets/viruses/403225042.fa;gi|403225042|ref|NC_017971.2| Pseudomonas phage tf complete genome;46271;53.2017894578
/home/macha/Louisa/datasets/viruses/403516098.fa;gi|403516098|ref|NC_018530.1| Paspalum striate mosaic virus, complete genome;2816;49.4318181818
/home/macha/Louisa/datasets/viruses/404184113.fa;gi|404184113|ref|NC_018570.1| Macrobrachium rosenbergii Taihu virus, complete genome;10303;40.4154129865
/home/macha/Louisa/datasets/viruses/404184168.fa;gi|404184168|ref|NC_018571.1| Suakwa aphid-borne yellows virus, complete genome;5822;49.6221229818
/home/macha/Louisa/datasets/viruses/404184187.fa;gi|404184187|ref|NC_018572.1| Caladenia virus A, complete genome;9847;42.7338275617
/home/macha/Louisa/datasets/viruses/404184209.fa;gi|404184209|ref|NC_018573.1| Mesta yellow vein mosaic virus-associated alphasatellite, complete genome;1358;40.353460972
/home/macha/Louisa/datasets/viruses/404184221.fa;gi|404184221|ref|NC_018574.1| Bhendi yellow vein mosaic virus-associated alphasatellite, complete genome;1316;40.273556231
/home/macha/Louisa/datasets/viruses/404184232.fa;gi|404184232|ref|NC_018575.1| Crocuta crocuta papillomavirus 1, complete genome;8344;38.386864813
/home/macha/Louisa/datasets/viruses/404184255.fa;gi|404184255|ref|NC_018576.1| Paspalum dilatatum striate mosaic virus, complete genome;2806;51.960085531
/home/macha/Louisa/datasets/viruses/404184272.fa;gi|404184272|ref|NC_018577.1| Sporobolus striate mosaic virus 1, complete genome;2789;54.3564001434
/home/macha/Louisa/datasets/viruses/404184289.fa;gi|404184289|ref|NC_018578.1| Sporobolus striate mosaic virus 2, complete genome;2716;50.1840942563
/home/macha/Louisa/datasets/viruses/404184314.fa;gi|404184314|ref|NC_018579.1| Digitaria ciliaris striate mosaic virus, complete genome;2816;52.8409090909
/home/macha/Louisa/datasets/viruses/40549402.fa;gi|40549402|ref|NC_004466.2| Pseudomonas phage PaP3, complete genome;45503;52.2273256708
/home/macha/Louisa/datasets/viruses/40555938.fa;gi|40555938|ref|NC_005309.1| Canarypox virus, complete genome;359853;30.3682336954
/home/macha/Louisa/datasets/viruses/406356606.fa;gi|406356606|ref|NC_018613.1| Rhizosolenia setigera RNA virus 01, complete genome;8877;36.2847808944
/home/macha/Louisa/datasets/viruses/406356609.fa;gi|406356609|ref|NC_018614.1| Tomato leaf curl Hajipur betasatellite clone HJP09, complete sequence;1362;39.1336270191
/home/macha/Louisa/datasets/viruses/406356611.fa;gi|406356611|ref|NC_018615.1| Eliat virus, complete genome;11634;53.5327488396
/home/macha/Louisa/datasets/viruses/406356615.fa;gi|406356615|ref|NC_018616.1| Dahlia mosaic virus, complete genome;7916;37.6705406771
/home/macha/Louisa/datasets/viruses/406356624.fa;gi|406356624|ref|NC_018617.1| Porcine associated stool circular virus isolate Cass, complete genome;2589;50.135187331
/home/macha/Louisa/datasets/viruses/406608970.fa;gi|406608970|ref|NC_018628.1| Cassava mosaic Madagascar alphasatellite rep gene for replication associated protein, segment DNA-1, isolate MG:Diana:635A1:2011;1478;44.9255751015
/home/macha/Louisa/datasets/viruses/406608984.fa;gi|406608984|ref|NC_018629.1| Ikoma lyssavirus, complete genome;11902;40.6654343808
/home/macha/Louisa/datasets/viruses/406718740.fa;gi|406718740|emb|HE981739.1| Enterobacteria phage RB43, isolate RB43-GVA orf057::gfp complete genome;179839;43.1608271843
/home/macha/Louisa/datasets/viruses/407868409.fa;gi|407868409|ref|NC_018668.1| Bovine hungarovirus, complete genome;7583;45.575629698
/home/macha/Louisa/datasets/viruses/407868423.fa;gi|407868423|ref|NC_018669.1| Astrovirus VA2, complete genome;6531;43.6686571735
/home/macha/Louisa/datasets/viruses/407868429.fa;gi|407868429|ref|NC_018671.1| Sauropus leaf curl disease associated DNA beta, complete genome;692;43.063583815
/home/macha/Louisa/datasets/viruses/407868430.fa;gi|407868430|ref|NC_018702.1| Murine astrovirus, complete genome;6838;55.9081602808
/home/macha/Louisa/datasets/viruses/407868434.fa;gi|407868434|ref|NC_018703.1| Culex originated Tymoviridae-like virus, complete genome;6471;54.025652913
/home/macha/Louisa/datasets/viruses/40804720.fa;gi|40804720|ref|NC_005321.1| Papaya leaf curl China virus - [G8], complete genome;2751;42.3482370047
/home/macha/Louisa/datasets/viruses/40804727.fa;gi|40804727|ref|NC_005320.1| Tomato leaf curl China virus - [G32], complete sequence;2738;42.9145361578
/home/macha/Louisa/datasets/viruses/40804734.fa;gi|40804734|ref|NC_005319.1| Euphorbia leaf curl virus DNA A, complete sequence;2746;43.7727603787
/home/macha/Louisa/datasets/viruses/40806838.fa;gi|40806838|ref|NC_003493.2| Bean yellow dwarf virus putative genes V1, V2, C1, C1:C2;2561;44.2014837954
/home/macha/Louisa/datasets/viruses/40806958.fa;gi|40806958|ref|NC_004664.2| Streptomyces phage phiBT1, complete genome;41831;62.7644569817
/home/macha/Louisa/datasets/viruses/40807285.fa;gi|40807285|ref|NC_001978.2| Streptomyces phage phiC31, complete genome;41491;63.6186160854
/home/macha/Louisa/datasets/viruses/408355343.fa;gi|408355343|ref|NC_018713.1| Pestivirus strain Aydin/04-TR, complete genome;12292;45.810283111
/home/macha/Louisa/datasets/viruses/408905826.fa;gi|408905826|ref|NC_018831.1| Listeria phage P70, complete genome;67170;36.456751526
/home/macha/Louisa/datasets/viruses/408905827.fa;gi|408905827|ref|NC_018832.1| Providencia phage Redjac, complete genome;58104;49.4991738951
/home/macha/Louisa/datasets/viruses/408905828.fa;gi|408905828|ref|NC_018833.1| Iranian johnsongrass mosaic virus, complete genome;9544;40.8424140821
/home/macha/Louisa/datasets/viruses/408905829.fa;gi|408905829|ref|NC_018834.1| Propionibacterium phage P9.1, complete genome;29214;54.1213116999
/home/macha/Louisa/datasets/viruses/408905830.fa;gi|408905830|ref|NC_018835.1| Enterobacteria phage NJ01, complete genome;77448;42.048858589
/home/macha/Louisa/datasets/viruses/408905831.fa;gi|408905831|ref|NC_018836.1| Streptomyces phage phiHau3, complete genome;50255;67.8340463635
/home/macha/Louisa/datasets/viruses/408905832.fa;gi|408905832|ref|NC_018837.1| Pectobacterium phage My1, complete genome;122024;40.6141414804
/home/macha/Louisa/datasets/viruses/408905833.fa;gi|408905833|ref|NC_018838.1| Propionibacterium phage P100_A, complete genome;29505;53.8315539739
/home/macha/Louisa/datasets/viruses/408905834.fa;gi|408905834|ref|NC_018839.1| Propionibacterium phage P14.4, complete genome;29729;54.0818729187
/home/macha/Louisa/datasets/viruses/408905835.fa;gi|408905835|ref|NC_018840.1| Propionibacterium phage P100_1, complete genome;29612;54.0692962313
/home/macha/Louisa/datasets/viruses/408905836.fa;gi|408905836|ref|NC_018841.1| Propionibacterium phage P101A, complete genome;29574;54.1353891932
/home/macha/Louisa/datasets/viruses/408905837.fa;gi|408905837|ref|NC_018842.1| Propionibacterium phage P1.1, complete genome;29348;54.364863023
/home/macha/Louisa/datasets/viruses/408905838.fa;gi|408905838|ref|NC_018843.1| Salmonella phage SSU5, complete genome;103299;51.1050445793
/home/macha/Louisa/datasets/viruses/408905840.fa;gi|408905840|ref|NC_018845.1| Propionibacterium phage P104A, complete genome;29371;53.9818188009
/home/macha/Louisa/datasets/viruses/408905841.fa;gi|408905841|ref|NC_018846.1| Escherichia phage P13374, complete genome;60894;50.2299077085
/home/macha/Louisa/datasets/viruses/408905842.fa;gi|408905842|ref|NC_018847.1| Propionibacterium phage ATCC29399B_T, complete genome;29516;54.0046076704
/home/macha/Louisa/datasets/viruses/408905843.fa;gi|408905843|ref|NC_018848.1| Streptomyces phage SV1, complete genome;37612;72.6922258854
/home/macha/Louisa/datasets/viruses/408905844.fa;gi|408905844|ref|NC_018849.1| Propionibacterium phage P105, complete genome;29202;54.1743716184
/home/macha/Louisa/datasets/viruses/408905846.fa;gi|408905846|ref|NC_018851.1| Propionibacterium phage ATCC29399B_C, complete genome;29516;53.9978316845
/home/macha/Louisa/datasets/viruses/408905847.fa;gi|408905847|ref|NC_018852.1| Propionibacterium phage P100D, complete genome;29506;53.7619467227
/home/macha/Louisa/datasets/viruses/408905848.fa;gi|408905848|ref|NC_018853.1| Streptomyce phage TG1, complete genome;40474;64.6489104116
/home/macha/Louisa/datasets/viruses/408905849.fa;gi|408905849|ref|NC_018854.1| Escherichia phage KBNP21, complete genome;69855;42.7299405912
/home/macha/Louisa/datasets/viruses/408905850.fa;gi|408905850|ref|NC_018855.1| Enterobacteria phage HX01, complete genome;169158;37.5879355396
/home/macha/Louisa/datasets/viruses/408905851.fa;gi|408905851|ref|NC_018856.1| Bacillus phage Bastille, complete genome;153962;38.1444772087
/home/macha/Louisa/datasets/viruses/408905852.fa;gi|408905852|ref|NC_018857.1| Bacillus phage BPS13, complete genome;158305;38.7511449417
/home/macha/Louisa/datasets/viruses/408905853.fa;gi|408905853|ref|NC_018858.1| Horseradish latent virus, complete genome;7954;40.9605230073
/home/macha/Louisa/datasets/viruses/408905854.fa;gi|408905854|ref|NC_018859.1| Escherichia phage KBNP135, complete genome;77315;42.4199702516
/home/macha/Louisa/datasets/viruses/408905855.fa;gi|408905855|ref|NC_018860.1| Bacillus phage BCP78, complete genome;156176;39.8588771642
/home/macha/Louisa/datasets/viruses/408905856.fa;gi|408905856|ref|NC_018861.1| Campylobacter phage CP30A, complete genome;133572;26.1267331477
/home/macha/Louisa/datasets/viruses/408905857.fa;gi|408905857|ref|NC_018862.1| Dragonfly-associated microphage 1, complete genome;4472;58.6314847943
/home/macha/Louisa/datasets/viruses/408905858.fa;gi|408905858|ref|NC_018863.1| Bacillus phage B4, complete genome;162596;37.710029767
/home/macha/Louisa/datasets/viruses/408908118.fa;gi|408908118|ref|NC_018864.1| Tomato leaf curl Yemen betasatellite, complete genome;1352;38.9792899408
/home/macha/Louisa/datasets/viruses/409104126.fa;gi|409104126|ref|NC_018869.1| Mungbean yellow mosaic India virus associated betasatellite [India: Faizabad: Cow Pea:2012], complete genome;1360;45.4411764706
/home/macha/Louisa/datasets/viruses/409187963.fa;gi|409187963|ref|NC_018875.1| Epinotia aporema granulovirus, complete genome;119082;41.473102568
/home/macha/Louisa/datasets/viruses/409188582.fa;gi|409188582|ref|NC_018871.1| Rousettus bat coronavirus HKU10, complete genome;28494;38.5168807468
/home/macha/Louisa/datasets/viruses/409191184.fa;gi|409191184|ref|NC_018874.1| Abalone herpesvirus Victoria/AUS/2009, complete genome;211518;46.761977704
/home/macha/Louisa/datasets/viruses/409786720.fa;gi|409786720|ref|NC_018935.1| Tobacco leaf chlorosis betasatellite isolate 03, complete sequence;1345;39.405204461
/home/macha/Louisa/datasets/viruses/410025069.fa;gi|410025069|emb|HE983845.1| Pseudomonas phage vB_PaeM_C2-10_Ab1 complete genome;92777;49.2772993307
/home/macha/Louisa/datasets/viruses/410118099.fa;gi|410118099|ref|NC_019023.1| Human papillomavirus type 166 isolate KC9, complete genome;7212;38.283416528
/home/macha/Louisa/datasets/viruses/410118100.fa;gi|410118100|ref|NC_019024.1| Peristrophe mosaic virus DNA-B, complete genome;2598;35.06543495
/home/macha/Louisa/datasets/viruses/410118101.fa;gi|410118101|ref|NC_019025.1| Rubus canadensis virus 1 isolate BM-01, complete genome;8328;40.6340057637
/home/macha/Louisa/datasets/viruses/410428372.fa;gi|410428372|ref|NC_019026.1| Astrovirus VA3 isolate VA3/human/Vellore/28054/2005, complete genome;6581;41.7869624677
/home/macha/Louisa/datasets/viruses/410428373.fa;gi|410428373|ref|NC_019027.1| Astrovirus VA4 isolate VA4/human/Nepal/s5363, complete genome;6518;43.0193310832
/home/macha/Louisa/datasets/viruses/410428374.fa;gi|410428374|ref|NC_019028.1| Astrovirus MLB3 isolate MLB3/human/Vellore/26564/2004, complete genome;6124;40.0228608752
/home/macha/Louisa/datasets/viruses/410428375.fa;gi|410428375|ref|NC_019029.1| Diuris virus A isolate SW3.3, complete genome;6956;36.8602645198
/home/macha/Louisa/datasets/viruses/410428376.fa;gi|410428376|ref|NC_019030.1| Diuris virus B isolate SW3.3, complete genome;7001;37.2946721897
/home/macha/Louisa/datasets/viruses/410428377.fa;gi|410428377|ref|NC_019031.1| Rose yellow mosaic virus, complete genome;9508;43.4896928902
/home/macha/Louisa/datasets/viruses/410428378.fa;gi|410428378|ref|NC_019032.1| Tomato leaf deformation virus isolate EA-LE3-5K segment DNA-A, complete sequence;2591;43.4195291393
/home/macha/Louisa/datasets/viruses/410475055.fa;gi|410475055|ref|NC_019034.1| Jatropha mosaic Nigerian virus isolate 2 segment DNA-A, complete sequence;2781;45.8468176915
/home/macha/Louisa/datasets/viruses/41057066.fa;gi|41057066|ref|NC_005336.1| Orf virus, complete genome;139962;63.4443634701
/home/macha/Louisa/datasets/viruses/41057278.fa;gi|41057278|ref|NC_005344.1| Enterobacteria phage Sf6, complete genome;39043;47.4681761135
/home/macha/Louisa/datasets/viruses/41057345.fa;gi|41057345|ref|NC_005343.1| Poplar mosaic virus, complete genome;8741;45.4181443771
/home/macha/Louisa/datasets/viruses/41057352.fa;gi|41057352|ref|NC_005340.1| Enterobacteria phage PsP3, complete genome;30636;52.8267397833
/home/macha/Louisa/datasets/viruses/41057437.fa;gi|41057437|ref|NC_005337.1| Bovine papular stomatitis virus, complete genome;134431;64.4955404631
/home/macha/Louisa/datasets/viruses/41057569.fa;gi|41057569|ref|NC_005341.1| Mythimna loreyi densovirus, complete genome;6034;37.9184620484
/home/macha/Louisa/datasets/viruses/41057586.fa;gi|41057586|ref|NC_005338.1| Dolichos yellow mosaic virus, complete genome;2761;44.8026077508
/home/macha/Louisa/datasets/viruses/41057593.fa;gi|41057593|ref|NC_005339.1| Mossman virus, complete genome;16650;41.2552552553
/home/macha/Louisa/datasets/viruses/41057724.fa;gi|41057724|ref|NC_005347.1| Pepper yellow vein Mali virus, complete genome;2786;44.1134242642
/home/macha/Louisa/datasets/viruses/41057731.fa;gi|41057731|ref|NC_005348.1| Tomato leaf curl Mali virus, complete genome;2773;41.9401370357
/home/macha/Louisa/datasets/viruses/41179217.fa;gi|41179217|ref|NC_005355.1| Lactobacillus prophage Lj965, complete genome;40190;35.1405822344
/home/macha/Louisa/datasets/viruses/41179287.fa;gi|41179287|ref|NC_005354.1| Lactobacillus prophage Lj928, complete genome;38384;34.6967486453
/home/macha/Louisa/datasets/viruses/41179361.fa;gi|41179361|ref|NC_005357.1| Bordetella phage BPP-1, complete genome;42493;65.4084202104
/home/macha/Louisa/datasets/viruses/41189515.fa;gi|41189515|ref|NC_005356.1| Staphylococcus phage 77, complete genome;41708;33.53313513
/home/macha/Louisa/datasets/viruses/41227706.fa;gi|41227706|ref|NC_005359.1| Tomato leaf curl New Delhi virus-associated DNA beta, complete genome;1012;39.2292490119
/home/macha/Louisa/datasets/viruses/41387225.fa;gi|41387225|ref|NC_005084.2| Fer-de-lance virus, complete genome;15378;43.1265444141
/home/macha/Louisa/datasets/viruses/414086086.fa;gi|414086086|ref|NC_019398.1| Cronobacter phage vB_CsaM_GAP161, complete genome;178193;44.5225121077
/home/macha/Louisa/datasets/viruses/414086362.fa;gi|414086362|ref|NC_019399.1| Enterobacteria phage vB_EcoM_ACG-C40, complete genome;167396;35.2374011326
/home/macha/Louisa/datasets/viruses/414086645.fa;gi|414086645|ref|NC_019400.1| Cronobacter phage vB_CsaM_GAP31, complete genome;147940;46.2978234419
/home/macha/Louisa/datasets/viruses/414086915.fa;gi|414086915|ref|NC_019401.1| Cronobacter phage vB_CsaM_GAP32, complete genome;358663;35.5511998729
/home/macha/Louisa/datasets/viruses/414087461.fa;gi|414087461|ref|NC_019402.1| Cronobacter phage vB_CsaP_GAP52, complete genome;76631;44.2210071642
/home/macha/Louisa/datasets/viruses/414087577.fa;gi|414087577|ref|NC_019403.1| Enterobacteria phage vB_EcoP_ACG-C91, complete genome;43731;45.2813793419
/home/macha/Louisa/datasets/viruses/414087634.fa;gi|414087634|ref|NC_019404.1| Enterobacteria phage vB_EcoS_ACG-M12, complete genome;46054;43.5119642159
/home/macha/Louisa/datasets/viruses/414087713.fa;gi|414087713|ref|NC_019405.1| Caulobacter phage phiCbK, complete genome;215710;66.1527050206
/home/macha/Louisa/datasets/viruses/414088056.fa;gi|414088056|ref|NC_019406.1| Caulobacter phage CcrColossus, complete genome;279967;62.1726846378
/home/macha/Louisa/datasets/viruses/414088509.fa;gi|414088509|ref|NC_019407.1| Caulobacter phage CcrMagneto, complete genome;218929;66.1497563137
/home/macha/Louisa/datasets/viruses/414088861.fa;gi|414088861|ref|NC_019408.1| Caulobacter phage CcrRogue, complete genome;223720;66.1049526193
/home/macha/Louisa/datasets/viruses/414089216.fa;gi|414089216|ref|NC_019409.1| Ornithogalum mosaic virus, complete genome;9445;41.5775542615
/home/macha/Louisa/datasets/viruses/414089228.fa;gi|414089228|ref|NC_019410.1| Caulobacter phage CcrKarma, complete genome;221828;66.206700687
/home/macha/Louisa/datasets/viruses/414089586.fa;gi|414089586|ref|NC_019411.1| Caulobacter phage CcrSwift, complete genome;219216;66.0731880885
